,desc
0,High
1,Medium
2,Answer: Medium
3,Low
4,Answer: Low
5,High
6,Medium
7,Medium
8,Answer: Medium.
9,High
10,Based on its location in a major urban‐industrial center (Katowice city Silesian Voivodeship) with above‐average economic activity yet not on the same level as a national capital I would classify ulica Tadeusza Kościuszki Brynów-Osiedle Zgrzebnioka in Katowice as: High.
11,Answer: Medium
12,High
13,High
14,"Based on its location in the rural gmina of Ostrów Wielkopolski (Wielkopolskie) – a moderately strong economic region comparable to other medium‐ranked rural areas (e.g. Daninów near Konin) – the most fitting class is:

Answer: Medium"
15,Based on its profile as a predominantly rural county in Wielkopolskie—outside of the major urban centers like Poznań—and by analogy with similarly sized Polish districts whose GDPs fall below €1 billion Kotusz (in Kamieniec commune Grodziski county) would be classified as Low.
16,Answer: Medium
17,Based on Szczecin’s status as a regional capital its sizeable population port facilities and diversified economy its Dąbie district would be classified as High.
18,Low
19,Low
20,Medium
21,Low
22,Low
23,High
24,Low
25,Based on its location in Lubiński (a mining‐driven above‐average GDP powiat) – comparable to other medium‐rank Polish districts in your examples – Rynarcice 28 falls into the Medium class.
26,"Based on its location in Trzebnicki (a Wrocław‐adjacent) district of Dolnośląskie – analogous to other counties bordering a regional capital (e.g. Miński Koniński) that we’ve rated “Medium” – the most appropriate GDP class for Wisznia Mała is:

Answer: Medium"
27,Low
28,Low
29,Medium
30,Low
31,Low
32,"Based on Tucholski’s predominantly rural character relatively small population and absence of major industrial or service hubs (unlike nearby Bydgoszcz/Toruń) its per-district GDP would fall into the “Low” class.  
Answer: Low"
33,Low
34,Low
35,Low
36,Answer: Low
37,High
38,High
39,Low
40,Low
41,Answer: Medium
42,High
43,Based on its being a small village in a predominantly rural gmina in Łódzkie (rather than a heavy‐industry or major suburban district) Opole in Parzęczew (Zgierski) would be classified as Low.
44,Low
45,Low
46,Low
47,Answer: Low
48,Answer: Low
49,Answer: Low
50,Answer: Low
51,Low
52,Low
53,Medium
54,Medium
55,Low
56,"Based on the rural agriculture-dominated character of Wysokomazowiecki County in Podlaskie—one of Poland’s less economically developed voivodeships—and in line with similar assignments for small villages in Łódzkie Lubelskie or Wielkopolskie the most fitting class is:  
Answer: Low"
57,Answer: Low
58,Answer: Very High
59,High
60,High
61,Low
62,Answer: Medium
63,Low
64,Low
65,Low
66,Answer: Very High
67,High
68,Answer: Medium
69,"Based on the address (Veľká Maňa is in Nové Zámky District of the Nitra Region) and knowing Nitra’s regional GDP sits at roughly €9–10 billion (placing it between Slovakia’s top‐end “High” regions like Bratislava/Košice and its lower “Low” regions) Nitra should be classed as Medium.  
Answer: Medium"
70,Answer: Low
71,Answer: Very Low
72,Answer: Very Low
73,High
74,High
75,Medium
76,Low
77,Answer: Low
78,"Based on its position among Czech NUTS‐3’s (Ústecký’s GDP is on the order of €9–11 billion well below Prague and South Moravia but above the very smallest regions) it falls into the “Low” category.  
Answer: Low"
79,Medium
80,Answer: Medium
81,Medium
82,Medium
83,Medium
84,Low
85,Answer: High
86,Answer: Very High
87,Very High
88,"Based on Fejér’s relatively strong industrial base (notably around Székesfehérvár and the Audi plant) and its above‐national‐average GDP per capita yet still trailing the very top Czech and Hungarian regions (e.g. Budapest or Prague) the appropriate class is:

Answer: Medium"
89,Answer: High
90,Answer: Medium
91,Answer: High
92,High
93,Low
94,Low
95,Low
96,Based on Tolna county’s estimated GDP (roughly €4 bn) and comparing with the benchmarks above (where regions around €3–5 bn classify as Medium) Varsád Tolna falls into the Medium class.
97,Answer: Low
98,Answer: Low
99,Answer: Medium
100,Based on Bács-Kiskun county’s overall economic profile – a mix of agriculture moderate industrial activity (e.g. the Mercedes plant in Kecskemét) and a GDP level below Hungary’s top‐tier regions but above the weakest rural areas – I would classify Tiszakécske (Strand utca Bács-Kiskun) as Medium.
101,Very Low
102,Low
103,Low
104,Low
