,desc
0,Answer: High
1,Based on its location in the prosperous Krakowski district just outside Kraków with strong spill-over effects from the city’s service tourism and light-manufacturing sectors Ostrężnica’s area would fall into the “High” class.
2,"Based on Tarnów’s industrial base (notably the Mościce chemical works) its status as a mid‐sized city (≈120 k inhabitants) and comparable benchmarks (e.g. Częstochowa → Medium) the Tarnów district’s regional GDP class is:

Answer: Medium"
3,Answer: Medium
4,High
5,Answer: Very High
6,"Based on its location in the core of the highly industrialized Silesian voivodeship (the Rybnik–Wodzisław–Ostrava area) this district’s per‐capita output falls into the top tier.  

Answer: Very High"
7,Based on the location being in Koszęcin (a small rural community in Lubliniecki district Śląskie) – well below the output levels of medium‐sized centres like Częstochowa and far from the heavy‐industry hubs of the Katowice area – its district‐level GDP would fall into the “Low” category.
8,Based on its location in Gliwicki (a wealthy heavily industrialized “Upper Silesia” county) within the Silesian Voivodeship Ligota Łabędzka’s district‐level GDP would fall into the “Very High” class.
9,Very High
10,Very High
11,Medium
12,Answer: Low
13,Answer: Very High
14,Medium
15,Low
16,High
17,Low
18,Low
19,Medium
20,Low
21,"Based on Wrocław’s status as one of Poland’s leading economic centers—with GDP per capita and overall output well above the national average and ranking among the top voivodeship capitals—the Popowice district would fall into the Very High class. 
Answer: Very High"
22,Answer: Very Low
23,Very High
24,Very Low
25,High
26,Low
27,Low
28,Medium
29,"Based on the fact that Wąbrzeski is a predominantly rural district in the mid‐range‐GDP Kujawsko-Pomorskie province (and by analogy with similarly rural Polish districts classified above) its regional GDP should be placed in the “Low” category.  
Answer: Low"
30,Low
31,Low
32,Low
33,Based on its location in a sparsely populated relatively under-developed county of Warmińsko-mazurskie and comparing to the qualitative benchmarks Majdany Wielkie would fall into the “Low” GDP class.
34,Low
35,Based on its location in a sparsely populated lower‐productivity rural part of the Warmian‐Masurian Voivodeship Radzie (Gmina Wydminy Giżycko County) would be classed as Low.
36,High
37,High
38,Answer: Low
39,Low
40,Based on its rural character within Tczew County (excluding the city of Tczew) the small‐scale local economy in Szprudowo would fall into the “Low” category.
41,Answer: High
42,High
43,"Based on the location’s placement in Sieradz County (a mid‐sized moderately industrialised district in Łódzkie) and by analogy with similar counties (e.g. Częstochowa – Medium; Piotrków – High) Sieradz County would fall one tier below Piotrków and one above purely rural areas.  

Answer: Medium"
