,desc
0,Very High
1,"Based on its location in Krakowski (a commuter‐belt county around Kraków) and comparing to similarly situated Polish districts (e.g. Miński or Koniński which are classed “Medium”) Ostrężnica in Krzeszowice would likewise fall into the Medium bracket.  
Answer: Medium"
2,Answer: Medium
3,Low
4,Answer: Medium
5,Answer: Medium
6,Answer: Low
7,Answer: Medium
8,Low
9,Based on its position in the Silesian industrial/metropolitan hinterland (but excluding the core city of Gliwice itself) and by analogy with other Polish powiats of similar scale and economic structure Gliwice County’s GDP would fall into the Medium bracket.
10,Very High
11,Medium
12,Answer: Medium
13,High
14,Answer: Medium
15,"Based on its location in Grodzisk County (part of the relatively prosperous Poznań/Greater Poland region) and by analogy with other rural communes in similarly strong voivodeships (e.g. Daninów in Konin County – Medium) Kotusz would be classified as:  
Answer: Medium"
16,Low
17,High
18,Low
19,Low
20,Medium
21,Low
22,Answer: Low
23,Answer: Very High
24,Based on its rural peripheral character and by analogy to similarly profiled Dolnośląskie districts (e.g. Kłodzki = Low) Mojesz in Lwówek Śląski (Lwówecki) would be classified as Low.
25,High
26,Based on its location in the commuter belt north of Wrocław (one of Poland’s more affluent voivodeships) yet still essentially a rural gmina ulica Rakowa 55-114 Wisznia Mała Trzebnicki Dolnośląskie best fits the “Medium” category.
27,Low
28,Low
29,Answer: Medium
30,Low
31,Low
32,Low
33,Low
34,Low
35,Low
36,Answer: Low.
37,Answer: High
38,Medium
39,Answer: Low
40,Low
41,Medium
42,Answer: High
43,Medium
44,Very Low
45,Answer: Very Low
46,Based on its location in a predominantly rural lower-GDP province (Świętokrzyskie) outside any major metropolitan area Gruszka falls into the “Very Low” regional‐GDP class.
47,Answer: Low
48,Low
49,Medium
50,Low
51,Low
52,Low
53,Based on its location in a relatively less‐developed province (Podkarpackie) its being outside of the major city proper (Rzeszów County) and by analogy with similarly sized/ranked districts (e.g. Zamojski Nowosądecki) we would classify Świlcza’s district‐level GDP as Low.
54,Answer: Low
55,Low
56,Low
57,Low
58,Very High
59,High
60,Based on its size economic structure and comparison with similarly profiled Polish powiats (e.g. Koniński or Miński at “Medium”) Radom’s county‐level GDP is also best classed as Medium.
61,Based on its rural location in Ciechanowski County (Glinojeck gmina) – a small agriculture‐focused area well outside the Warsaw metropolitan economy – its regional GDP would fall into the “Low” class.
62,Medium
63,Low
64,Low
65,Medium
66,Very High
67,High
68,Answer: Medium
69,"full address of the given location is Veľká Maňa Maňa Nové Zámky SVK  
Answer: Low"
70,Low
71,Low
72,Low
73,Based on Košice region’s overall GDP (roughly €6 billion) – placing it above smaller low-output districts but below the “High” (>€10 billion) tier – Južné Mesto falls into the Medium category.
74,High
75,Medium
76,Answer: High
77,Low
78,Low
79,"The municipality of Proseč pod Ještědem lies in Semily District (Liberecký kraj) a rather peripheral low‐industrial mountain area whose district‐level GDP is well below the Czech average and modest compared to neighbouring regions in CZ PL SK and HU. 

Answer: Low"
80,Medium
81,Answer: Low
82,"Based on Vysočina’s total GDP (around €10 – 11 billion) which falls below the “Medium” band (roughly €12–17 billion) but above the “Very Low” band (< €8 billion) the region best fits the “Low” class.  
Answer: Low"
83,Medium
84,Medium
85,"Based on its position as one of the Czech Republic’s top‐GDP regions (driven by heavy industry around Ostrava) and by analogy with Jihomoravský kraj (High) Moravskoslezský kraj falls into the High category.  
Answer: High"
86,Answer: Very High
87,Answer: High
88,"Based on Fejér megye’s overall economic performance—stronger than Hungary’s poorest counties but below capital‐region levels—and by analogy with similarly positioned Polish voivodeships (e.g. Wielkopolskie) Seregélyes (Fejér) falls into the Medium class.  
Answer: Medium"
89,High
90,Answer: Medium
91,Answer: High
92,Answer: Medium
93,"Based on Zala county’s relatively low GDP per capita (below the Hungarian average and comparable to other “Low”‐ranked regions like Poland’s Zamojski or Hungary’s own poorer counties) I would classify it as:  
Answer: Low"
94,Low
95,Answer: Low
96,Low
97,Answer: Medium
98,Answer: Low
99,Answer: Medium
100,Low
101,Answer: Very Low
102,Answer: Medium
103,Answer: Very Low
104,"Based on Hungary’s county‐level GDP rankings (Csongrád-Csanád typically sits in the middle tier around the 8–12 range out of 20) and comparing it to the benchmarks (Polish “Medium” counties like Koniński Czech “High” South Moravia etc.) Csongrád-Csanád (and hence Hódmezővásárhely) falls squarely into the Medium category.  

Answer: Medium"
