,desc
0,High
1,High
2,Answer: Medium
3,Answer: Medium
4,Medium
5,Medium
6,High
7,Medium
8,Answer: Medium
9,Medium
10,Medium
11,High
12,Answer: Medium
13,High
14,Based on its location in Piła County (a mid‐sized moderately industrialized area of the relatively prosperous Wielkopolskie voivodeship) and by analogy with similar rural districts in Poland Dziembowo’s district GDP class would be: Medium.
15,Medium
16,"Based on Poznań’s strong economic profile as a major Polish regional capital—especially its Old Town district on Święty Marcin which sits in one of Poland’s higher-GDP provinces (Wielkopolskie)—the most appropriate class is:

Answer: High"
17,Medium
18,Answer: Low
19,Medium
20,High
21,Based on its location in a moderately developed tourism‐and–service oriented county in Zachodniopomorskie—but still a small rural settlement—I would classify Bonin (76-009) as Medium.
22,Low
23,Medium
24,Answer: Low
25,Answer: Medium
26,High
27,"Based on Mojesz’s location in Lwówek Śląski County – a small predominantly rural district in the less‐urbanised part of Dolnośląskie – and comparing its likely per-capita output with the benchmark classes (where most rural Polish districts fall into “Low”) the most appropriate classification for its regional GDP is:

Answer: Low"
28,Medium
29,Based on its location in a small rural gmina near Wrocław in Dolnośląskie—and by analogy to Rynarcice (also in Dolnośląskie which was classified Medium)—ulica Rakowa 55-114 Wisznia Mała falls into the Medium category.
30,Low
31,Medium
32,"Based on its location in the economically mid‐range Kujawsko-pomorskie voivodeship—but in a small village community that nonetheless lies in the commuter-belt of the Toruń/Bydgoszcz area—Toporzysko’s district‐level GDP would best be classified as:

Answer: Medium"
33,Low
34,Low
35,Answer: Low
36,Based on its location in a moderately performing voivodeship (Kujawsko-pomorskie) and in a rural commune near Włocławek Wieniec Zalesie’s likely regional GDP class is Medium.
37,Low
38,Medium
39,High
40,Medium
41,Medium
42,Medium
43,Answer: Medium
44,High
45,Answer: Medium
46,Low
47,"Based on its location in a largely rural part of Sieradz County (Łódzkie Voivodeship)—a region with a mid-range GDP per capita in Poland—and by analogy with similarly placed districts (e.g. rural parts of Warmińsko-mazurskie and Dolnośląskie which we marked “Medium”) Wola Będkowska would best fit the Medium class.  
Answer: Medium"
48,Low
49,Low
50,Low
51,Low
52,Low
53,Low
54,Low
55,Low
56,Low
57,Low
58,Answer: Low
59,"Based on its location in Podlaskie (one of Poland’s less‐developed voivodeships) and by analogy with similar neighbouring districts (e.g. Białostocki “Low”) Łopienie-Żyski in Nowe Piekuty (Wysokomazowiecki) would be classified as:  
Answer: Low"
60,Low
61,Low
62,High
63,Low
64,Low
65,Low
66,Low
67,Answer: Very High
68,"full address of the given location is 917 01 Trnava Trnava Region SVK  
Answer: Medium"
69,Answer: High
70,Medium
71,Answer: Medium
72,Low
73,High
74,Answer: Medium
75,Very High
76,High
77,High
78,High
79,Answer: High
80,High
81,"Based on its 2021‐22 GDP (roughly €8–9 billion) Královéhradecký kraj falls into the same “High” tier as Pardubický and Jihočeský kraje.  
Answer: High"
82,Medium
83,"Based on its placement in the economically strong South Moravian Region (Jihomoravský kraj) – home to Brno a major industrial and tech hub – its regional GDP class aligns with the “High” benchmark.  
Answer: High"
84,High
85,High
86,High
87,Answer: Very High
88,High
89,High
90,Answer: Medium
91,Answer: Medium
92,High
93,Medium
94,Answer: Medium
95,Answer: Medium
96,Answer: Very Low
97,Answer: Low
98,Answer: Low
99,Answer: Very Low
100,Medium
101,Based on its location in the Southern Great Plain (Bács‐Kiskun county) – a predominantly agricultural lower‐income part of Hungary – Közép‐Tiszai Tájvédelmi Körzet would fall into the “Low” class.
102,Low
103,Low
104,Answer: Medium
