,desc
0,Very High
1,Medium
2,Medium
3,Medium
4,Medium
5,Answer: Medium
6,Based on the location’s integration into the relatively wealthy Silesian economy its proximity to the industrial hub of Bielsko-Biała and the added boost from Szczyrk’s tourism the most fitting class is: Medium.
7,High
8,Medium
9,Based on its location in Gliwicki County (an industrialized high-output area of the Silesian voivodeship adjacent to the Katowice/Gliwice metropolitan zone) this district’s GDP would fall into the “High” category.
10,High
11,Medium
12,"Based on its location in the industrialized Silesian region—close to Katowice’s economic core yet still a county‐level (powiat) area—Pszczyński district’s output would sit above the national rural average but below a major city’s.  
Answer: High"
13,Answer: High
14,Answer: Medium
15,Answer: Low
16,Medium
17,Answer: High
18,Low
19,Based on its relatively small rural character and absence of major industrial or metropolitan centres Drawski (Drawsko Pomorskie) district would fall into the “Low” class.
20,Answer: Medium
21,Low
22,Medium
23,Based on its position as a major urban district within Wrocław – the regional capital of Dolnośląskie with a strong industrial and services base – Popowice’s GDP class aligns with “High.”
24,Medium
25,High
26,Medium
27,Low
28,Answer: Low
29,Medium
30,"Based on the rural character of Wąbrzeźno County (small towns agriculture-focused economy limited industrial base) and by comparison with the benchmark cases you provided the most appropriate GDP class for Dębowa Łąka (Wąbrzeźno district Kujawsko-pomorskie) is:

Answer: Low"
31,Low
32,Low
33,Based on its largely rural character and comparison to similar Polish counties (e.g. Sieradzki Zamojski) Wieniec Zalesie in Włocławski (Kujawsko-pomorskie) would fall into the “Low” GDP class.
34,Low
35,Low
36,"Based on Warmian-Masurian’s generally low economic output Giżycki’s largely rural/tourist character and by analogy with similarly structured Polish districts (e.g. Zamojski in Lubelskie or Sieradzki in Łódzkie both classed “Low”) Radzie (Wydminy Giżycki Warmińsko-mazurskie) would likewise be classified as:

Answer: Low"
37,High
38,Based on its location—a small village in the rural–suburban ring of the Tricity metropolitan area (Gdańsk–Gdynia–Sopot)—Warzno’s district (Wejherowski) would most plausibly fall into the “Medium” regional‐GDP class.
39,Low
40,Low
41,Low
42,High
43,"Based on its location in Zgierski (Zgierz) County in the Łódź region – part of the Łódź agglomeration with a moderate economic base – the most appropriate GDP class is:

Answer: Medium"
44,Low
45,Answer: Medium
46,Answer: Low
47,Answer: Low
48,Low
49,Low
50,Medium
51,Low
52,Low
53,Low
54,Answer: Low
55,Based on its location in rural Podlaskie (one of Poland’s lowest‐output voivodeships) on the outskirts of Białystok Studzianki (Wasilków Białostocki) falls into the “Low” class.
56,Low
57,Low
58,Very High
59,High
60,Answer: Medium. Radom as a mid‐sized city in the economically strong Mazowieckie voivodeship (outside of Warsaw) would sit in the middle “Medium” bracket.
61,Low
62,"Based on its location in Płock County (a largely rural district adjacent to but administratively separate from the industrial city of Płock) and by analogy with other non-metropolitan Mazowieckie districts (e.g. Miński was assessed as Medium) we would classify Trzepowo Nowe Stara Biała Płocki as:  
Answer: Medium"
63,Low
64,Low
65,Medium
66,Very High
67,High
68,Medium
69,Low
70,"Based on the available benchmarks and the fact that the Dolný Kubín district’s total GDP is well under EUR 2 billion (on the order of a few hundred million) Žaškov (okres Dolný Kubín Žilinský kraj) falls into the Very Low class.  
Answer: Very Low"
71,Answer: Low
72,Answer: Low
73,Based on Košice Region’s overall economic output (roughly €9–10 billion) – well above “Low” but below the big‐city regions like Bratislava or Prague – it best fits the “Medium” class.
74,Answer: High
75,Medium
76,High
77,Based on its location in the relatively small tourism‐driven Karlovarský region – which trails both Prague (Very High) and stronger regions like Jihomoravský (High) but still ranks above the poorer rural areas of Poland Hungary and Slovakia – we’d place 357 33 Loket in the “Medium” GDP class.
78,Answer: Medium
79,Medium
80,Answer: Medium
81,Medium
82,Medium
83,Based on Olomoucký kraj’s regional economic profile (moderate‐sized industry and services GDP per capita below the South Moravian and Prague averages but above Hungary/Poland border regions) I’d classify 783 96 Újezd Olomoucký CZE as: Medium.
84,Answer: Medium
85,Answer: High
86,Very High
87,Answer: High
88,Medium
89,Answer: High
90,Answer: Medium
91,High
92,Answer: Medium
93,Low
94,Low
95,Based on Somogy’s largely rural economy moderate population and GDP per capita below the national average its county‐level GDP would fall into the “Low” class.
96,Based on Tolna county’s position in Hungary’s GDP‐per‐capita rankings—below the national average but well above the very bottom counties like Nógrád—and given its placement among “Low” benchmark regions in neighbouring countries the appropriate class for 7067 Varsád Tolna is: Low.
97,Answer: Low
98,Low
99,Answer: Medium
100,Low
101,Answer: Very Low
102,"Based on its total output (roughly €9–11 billion)—well above the smaller “very low” counties (like Nógrád) but below Hungary’s top three counties—Bács-Kiskun would fall into the Medium class.  
Answer: Medium"
103,Based on Békés county’s overall economic performance—which while below the national average is notably stronger than the very poorest counties like Nógrád—the regional GDP class for 5672 Murony Békés HUN is best rated as Low.
104,Answer: Low
