area_id,desc
PL22C,"full address of the given location is ulica Orla, 43-210, Kobiór, Pszczyński, Śląskie, POL
Residential satelite image count is 1158.805
area of district (km^2) of the given location is 944.275
Sum of nightlight intensity is 36408.102
Average nightlight intensity is 5.358
distance to the nearest airport is 62.749
distance to the nearest port is 480.035"
PL228,"full address of the given location is ulica 907, 42-286, Koszęcin, Lubliniecki, Śląskie, POL
Residential satelite image count is 1004.998
area of district (km^2) of the given location is 1577.294
Sum of nightlight intensity is 30288.652
Average nightlight intensity is 3.362
distance to the nearest airport is 90.669
distance to the nearest port is 424.628"
PL229,"full address of the given location is Ligota Łabędzka, Rudziniec, Gliwicki, Śląskie, POL
Residential satelite image count is 620.537
area of district (km^2) of the given location is 879.221
Sum of nightlight intensity is 37218.949
Average nightlight intensity is 7.717
distance to the nearest airport is 92.359
distance to the nearest port is 439.659"
PL22A,"full address of the given location is ulica Tadeusza Kościuszki, 40-047, Brynów-Osiedle Zgrzebnioka, Katowice, Śląskie, POL
Residential satelite image count is 516.053
area of district (km^2) of the given location is 380.303
Sum of nightlight intensity is 46413.281
Average nightlight intensity is 14.824
distance to the nearest airport is 59.959
distance to the nearest port is 462.674"
PL22B,"full address of the given location is Rokitno Szlacheckie, Łazy, Zawierciański, Śląskie, POL
Residential satelite image count is 1817.461
area of district (km^2) of the given location is 1802.048
Sum of nightlight intensity is 60283.867
Average nightlight intensity is 2.625
distance to the nearest airport is 48.548
distance to the nearest port is 442.798"
PL224,"full address of the given location is ulica Głogowa, 42-202, Częstochowa, Śląskie, POL
Residential satelite image count is 2545.4
area of district (km^2) of the given location is 3048.128
Sum of nightlight intensity is 37969.391
Average nightlight intensity is 1.946
distance to the nearest airport is 93.145
distance to the nearest port is 399.878"
PL225,"full address of the given location is Osiedle Zapelenica, 43-370, Szczyrk, Bielski, Śląskie, POL
Residential satelite image count is 3216.857
area of district (km^2) of the given location is 2352.916
Sum of nightlight intensity is 43407.285
Average nightlight intensity is 3.332
distance to the nearest airport is 68.587
distance to the nearest port is 516.61"
PL227,"full address of the given location is osiedle na Wzgórzu 69, 44-280, Rydułtowy Górne, Rydułtowy, Wodzisławski, Śląskie, POL
Residential satelite image count is 1943.382
area of district (km^2) of the given location is 1353.139
Sum of nightlight intensity is 43282.523
Average nightlight intensity is 7.274
distance to the nearest airport is 99.312
distance to the nearest port is 457.293"
PL616,"full address of the given location is Dębowa Łąka 40, 87-207, Dębowa Łąka, Wąbrzeski, Kujawsko-pomorskie, POL
Residential satelite image count is 2032.595
area of district (km^2) of the given location is 4053.022
Sum of nightlight intensity is 24538.795
Average nightlight intensity is 0.889
distance to the nearest airport is 131.725
distance to the nearest port is 129.594"
PL617,"full address of the given location is ulica Polna, 88-190, Barcin, Żniński, Kujawsko-Pomorskie, POL
Residential satelite image count is 1540.343
area of district (km^2) of the given location is 4004.409
Sum of nightlight intensity is 34713.672
Average nightlight intensity is 1.1
distance to the nearest airport is 161.216
distance to the nearest port is 177.897"
PL618,"full address of the given location is Wysoka, Cekcyn, Tucholski, Kujawsko-pomorskie, POL
Residential satelite image count is 1145.779
area of district (km^2) of the given location is 3341.296
Sum of nightlight intensity is 19066.158
Average nightlight intensity is 0.906
distance to the nearest airport is 100.271
distance to the nearest port is 105.93"
PL613,"full address of the given location is Toporzysko, Zławieś Wielka, Toruński, Kujawsko-pomorskie, POL
Residential satelite image count is 2216.197
area of district (km^2) of the given location is 2917.507
Sum of nightlight intensity is 60659.559
Average nightlight intensity is 2.151
distance to the nearest airport is 140.857
distance to the nearest port is 143.83"
