,desc
0,Based on its being a small relatively remote town in Ciechanów County (Mazowieckie) — outside the immediate Warsaw commuter belt but still in Poland’s highest-ranking education voivodeship — the share of university graduates is unlikely to be very low or very high. It best fits the “Medium” category.
1,High
2,Based on its location in a moderately‐educated region (Śląskie Voivodeship) its role as a small gmina seat and proximity to larger towns (Lubliniec Katowice) – but also its rural character – Koszęcin’s share of university‐educated residents most closely corresponds to the “Medium” benchmark.
3,Based on its small‐village rural setting in the Gliwicki district (far from major academic centres) and by analogy to similarly remote Polish localities in the reference list Ligota Łabędzka is best classified as having a Low proportion of university‐educated residents.
4,High
5,Based on its being a small village in a largely rural part of Zawiercie County (Śląskie) – despite the broader Silesian region’s relatively stronger urban education levels Rokitno Szlacheckie sits outside the main metropolitan core and resembles other Polish rural districts where tertiary-degree rates hover around the national rural median – it best fits the “Medium” category.
6,Based on Częstochowa’s profile as a mid‐sized regional city (population ~230 000) with a mix of industrial heritage and local higher‐education institutions—but lacking the very highest concentrations of graduates seen in capital‐area or major university hubs—I’d classify its share of university‐educated residents as Medium.
7,Based on Szczyrk’s profile—a small mountain resort/tourist town some distance from major urban centers with service‐oriented employment but no large local university or major corporate hub—I would place its share of university‐educated residents at around the regional average for small towns i.e. Medium.
8,Based on its profile—a small post‐industrial Silesian urban settlement within the greater Katowice conurbation but without the commuter‐belt affluence of Mazovia or Lesser Poland’s larger cities—osiedle na Wzgórzu in Rydułtowy Górne most plausibly falls into the “Medium” bracket for share of university‐educated residents.
9,"Based on its location—a small rural gmina in one of Poland’s least‐educated provinces (Podkarpackie)—the share of university‐educated residents is likely in the “Low” bracket.  
Answer: Low"
10,"Based on its rural setting in the under-developed Warmian-Masurian region yet its proximity to Olsztyn the share of university-educated residents in Ramsowo is likely below the national average but not at the very bottom.  
Answer: Low"
11,Based on its location in the largely rural lower‐development Świętokrzyskie Voivodeship and by analogy with similarly small villages in that part of Poland the share of university graduates in the Włoszczowski district is likely to fall into the “Low” category.
12,Based on the largely rural character of Dębowa Łąka (a small‐village district in Wąbrzeźno County Kujawsko-Pomorskie) its distance from major university centers and comparators from the provided benchmarks the share of university-educated residents is best classified as Low.
13,"Based on Barcin’s size (a small gmina town of ~7 000 inhabitants) its distance from major academic centers (≈40 km from Bydgoszcz/Toruń) and comparisons with similarly sized rural/semirural districts in Kujawsko-Pomorskie and neighboring voivodeships the share of university‐educated residents is likely below the national regional average but not at the very bottom. 

Answer: Low"
14,Answer: Low
15,Medium
16,Low
17,Very High
18,Low
19,Medium
20,Based on its status as a small village within a largely rural lower‐education‐attainment province (Podlaskie) – even allowing for its proximity to the medium‐sized university city of Białystok – the share of university‐educated residents in Studzianki is best classified as Low.
21,Based on its location in a moderately‐developed rural district (Grodziski) within the generally above‐average Wielkopolskie province—yet still outside any major urban core—the share of university-educated residents in Kotusz is best rated as Medium.
22,Low
23,Low
24,High
25,Very Low
26,Answer: High
27,Low
28,Answer: Very Low
29,Based on its setting – a small rural village in the Lwówecki district of Lower Silesia (a province whose high-education rates are driven almost entirely by Wrocław and surrounding suburbs) – and by analogy to similarly structured districts like Kłodzki (Medium) Mojesz’s district would also fall into the Medium class.
30,Answer: Medium
31,High
32,Answer: Very High
33,Based on its status as a small village in the Opole region (a rural area with modest educational attainment levels despite its proximity to the town of Ozimek) the share of university‐educated residents is likely Low.
34,Medium
35,Low
36,Based on its status as a small village in Gmina Parzęczew (Zgierski powiat) – albeit within commuting distance of Łódź – Opole is still fundamentally a rural locality. Its proximity to a large city will lift educational attainment above the lowest tiers but it lacks the suburban‐commuter profile that tends to push places into “High.”  I would therefore classify Opole Parzęczew Łódzkie as Medium.
37,Very High
38,Low
39,Based on the fact that Bory Tucholskie lies in a sparsely populated largely rural part of Chojnicki (Pomorskie) with only small towns nearby and no major university‐driven urban center its share of university graduates is likely on the lower end of the national spectrum.  Answer: Low
40,Low
41,High
42,Answer: High
43,Based on its rural character (a small village in the Dębnica Kaszubska commune Słupsk County) and relative distance from major urban‐educated labour markets the share of university graduates in Ochodza is likely at the lower end of the national rural spectrum. Answer: Low.
44,Based on Netta Druga’s location in rural Podlaskie (a province with below-national-average tertiary attainment) and its small-settlement character the share of university graduates is likely in the “Low” bracket.
45,Answer: Low
46,Medium
47,Based on its location in Płock County (a mid‐sized post-industrial area in Mazowieckie with neither the very low rural profile of north Wielkopolskie nor the high-commuter belt status of Miński) the share of university-educated residents is best classed as Medium.
48,Medium
49,Low
50,Medium
51,Medium
52,Answer: Medium
53,Based on its location in the hinterland of Rzeszów (a regional-capital labor and education hub) yet within one of Poland’s less‐affluent provinces Świlcza’s share of university-educated residents would most plausibly fall into the “Medium” category.
54,Answer: Low
55,Answer: Medium
56,Low
57,Answer: High
58,Based on the location’s being in a predominantly rural Lubelskie district (Puławski powiat) and by analogy with similar Lubelskie examples (e.g. Czołki in Zamojski – Medium) the share of university‐educated residents is best classified as: Medium.
59,Answer: Medium
