,desc
0,High
1,Based on Kobiór’s location in the Katowice/Tychy commuter belt (a relatively affluent well-connected area of southern Silesia) and comparing it to similar rural-periurban districts in Poland the proportion of university graduates is likely in the “High” category.
2,Answer: High
3,High
4,Answer: Very High
5,Answer: Medium
6,High
7,"Based on its location in a predominantly rural lower‐educated province (Podkarpackie) and by analogy with similarly profiled communities in nearby regions ulica Wietlin in Laszki (Jarosławski powiat) would be classified as  
Answer: Low"
8,Based on its being a small village in the peripheral below‐average‐education Warmian-Masurian region (albeit in the orbit of Olsztyn) Ramsowo would most plausibly fall into the “Medium” bracket for share of university graduates.
9,"Based on the remote predominantly rural character of Rączki (a small village in the Kluczewsko commune of Włoszczowski district Świętokrzyskie) and the generally below‐average tertiary‐education rates in that province it would fall below the Polish rural norm (which we have pegged at “Medium”). I therefore classify Rączki as:  
Low"
10,Medium
11,Based on Barcin’s size (a small town of under 10 000 in a mid‐level Voivodeship) its largely local workforce (light industry some agriculture) and its distance from major university centres I’d place its share of university‐educated residents at a Medium level.
12,Based on its location—a small fairly remote village in the Tuchola Forest area of Kujawsko-Pomorskie—and by comparison with other Polish rural localities (which tend not to fall into the “Low” band when set against the Czech/Hungarian benchmarks) I’d place Wysoka Cekcyn at a “Medium” level of tertiary‐education share.
13,High
14,Based on its position in a predominantly rural district of Kujawsko-Pomorskie (with only moderate commuting links to nearby cities and below‐average tertiary attainment for the province) but by analogy with similarly sized rural locations in Łódzkie and Małopolskie (both classed “Medium”) Wieniec Zalesie most likely falls into the “Medium” category.
15,"Based on its location – a small village in the Konin area of Greater Poland (a moderately developed rather than highly urbanized rural part of Wielkopolskie) – the share of university‐educated residents is likely in the mid range.  

Answer: Medium"
16,High
17,Very High
18,High
19,Based on its location in a mid‐sized economically active city in Wielkopolskie (Ostrów Wielkopolski gmina) – with above‐average urban tertiary attainment but not on par with Poland’s largest metropolitan hubs – the share of university‐educated residents there is best classified as: High.
20,Based on its location in a predominantly rural part of Podlaskie—albeit close to the university city of Białystok—and comparing to similar districts in Poland Studzianki’s share of tertiary‐educated residents would most plausibly fall into the Medium category.
21,Based on its small‐village character in a largely rural part of Wielkopolskie (outside any major urban commuter belt) and by analogy to other Polish villages of similar size and setting (e.g. Morawczyna Łazy Dąbrowa) the share of tertiary‐educated residents in Kotusz is best classed as Medium.
22,Answer: Low
23,Low.
24,"Based on the settlement’s peripheral location in a small county seat well removed from major university centres (unlike commuter‐belt villages) and given regional tertiary‐attainment rates in West Pomerania the share of university‐educated residents in Konotop is likely in the lower bracket.  
Answer: Low"
25,Based on its location in the Goleniów commune (Goleniowski) – a peri‐urban area with strong links to the nearby regional center of Szczecin and solid local industry/infrastructure – the share of university‐educated residents is expected to be in the “High” category.
26,High
27,Low
28,Answer: Medium
29,High
30,Answer: High
31,High
32,Answer: Very High
33,Answer: High
34,"Based on its size (a small gmina-seat village) regional education levels in Opolskie (close to national average but below the more tertiary-rich areas) and by analogy with similar rural localities in Małopolskie/Łódzkie that we pegged as “Medium” I’d classify Łambinowice’s share of university-educated residents as:

Answer: Medium"
35,Based on its rural setting in Sieradz County (Łódzkie) and by analogy with similarly profiled villages (e.g. Łazy Dąbrowa Burzenin area) I’d classify Wola Będkowska’s share of university‐educated residents as Medium.
36,Medium
37,Very High
38,Medium
39,Medium
40,Medium
41,Based on Przymorze Małe’s location in the core of Gdańsk – a major university city with a high share of graduates – the share of highly educated residents there would be classified as Very High.
42,High
43,"Based on its location in a moderately prosperous voivodeship (Pomorskie) its close commuter‐distance to the city of Słupsk and by analogy with other non‐metropolitan Polish villages (most of which we’ve scored “High”) Ochodza would also be classified as

Answer: High"
44,Medium
45,Based on its location—a small village in Zielonogórski (close to the university town of Zielona Góra) but still within the generally lower‐educated Lubuskie province—and by analogy with similarly situated places like Bolemin (rated “High”) I would classify Świdnica’s share of university graduates as: High.
46,High
47,Based on its rural small‐town character in the less urbanized part of Mazowieckie (Maków County) and by analogy with similarly sized Nowy Targ or Sulejów districts (both classified as “Medium”) Modzele (Młynarze Makowski) is best placed in the Medium category.
48,High
49,High
50,"Based on the settlement’s rural character its location in the relatively less‐developed Świętokrzyskie region yet proximity to the regional capital Kielce (with its universities) the share of university‐educated residents in Gruszka is likely in the middle tier.  

Answer: Medium"
51,Based on its proximity to Rzeszów (a regional university centre) but within an overall lower‐attainment region (Podkarpackie) Świlcza’s share of university graduates is likely around the mid‐range compared to the Polish districts benchmark. Final class: Medium.
52,Low
53,Medium
54,Based on Poland’s regional education patterns—and in particular the fact that Bialski county (outside the city of Biała Podlaska) lies in one of the country’s less‐developed more rural eastern areas—I would classify Polubicze Wiejskie (Wisznice Bialski Lubelskie) as having a Low share of university‐educated residents.
55,Answer: High
56,High
57,High
58,Based on its location—a small village in the Kraków metropolitan hinterland where many residents commute into the city and benefit from its strong labour‐market pull—I would place Ostrężnica in the “High” class for proportion of university‐educated individuals.
59,"Based on Nowy Sącz’s size (≈80 000 inhabitants) its role as a local administrative and educational centre (several tertiary institutions) and by analogy with similarly sized Polish towns (e.g. Nowy Targ = Medium Częstochowa = High) we would place Nowy Sącz one step above medium.  

Answer: High"
60,High
61,"Based on its location in the urban university‐rich district of Podgórze in Kraków we’d expect a very high share of residents with tertiary education.  
Answer: Very High"
62,Based on its location in the Warsaw‐commuter belt (Miński powiat Mazowieckie) – comparable to other rural villages around midsize county towns that we’ve scored “High” – I would classify Kąty Goździejewskie’s share of university‐educated residents as High.
63,"Based on its location within Warsaw – Poland’s capital and largest higher‐education hub – Praga-Południe will have one of the highest shares of university‐educated residents. Aligning with the “Very High” benchmarks seen in other major‐city districts (e.g. Szczecin’s Dąbie) the appropriate classification is:

Answer: Very High"
64,Answer: Very High
65,Very High
66,Answer: High
67,Answer: Low. Based on Eurostat data the Trenčín Region’s share of tertiary‐educated residents (university graduates) is in the high-teens percentage range (roughly 18–19 %) which—using the same cut-offs applied above (<15% Very Low; 15–20% Low; 20–25% Medium; 25–35% High; >35% Very High)—falls into the “Low” category.
68,Answer: Low
69,Low
70,Answer: Low
71,Very Low
72,High
73,Answer: Very High
74,Based on Průhonice’s proximity to Prague its affluent commuter‐town character and the generally high share of white‐collar professionals there the proportion of university‐educated residents would fall into the “Very High” category.
75,Low
76,Answer: Low
77,Based on regional tertiary‐education rates in the Czech Republic (Prague and Central Bohemia highest regions like Pardubický among the lowest and Plzeňský roughly around the national mean of ~18–20 % university graduates) I would classify Plzeňský kraj as “Medium.”
78,Low
79,Answer: Very Low
80,Very Low
81,Medium
82,Based on Vysočina’s overall share of tertiary‐educated residents (roughly in line with the Czech average) and the rural/suburban character of Velký Beranov the proportion of university graduates is best classified as Medium.
83,"Based on its location in the well-educated Brno-commuting hinterland of South Moravia (Jihomoravský kraj) Holasice is very unlikely to fall into the low or very-low tiers.  Small towns and villages within easy reach of Brno typically show a noticeably higher share of university‐educated residents than the national rural average.  By comparison with analogous Czech Polish and Hungarian settlements near regional centres Holasice most closely aligns with the “High” benchmark.  

Answer: High"
84,Based on the character of Újezd (PK 783 96) – a small predominantly rural municipality in the Olomoucký kraj with limited local industry and without a major university presence – its share of university‐educated residents would fall into the “Low” category.
85,High
86,High
87,Answer: Medium
88,Medium
89,High
90,Based on its small‐village rural character in the Ajka district (which lags behind urban centres in university attainment) yet being in a relatively more developed western‐Transdanubian county Városlőd would most plausibly fall into the Medium class.
91,Based on Győr-Moson-Sopron megye’s relatively high overall socioeconomic profile but noting that Barbacs is a small rural village (with education levels likely hovering around the national average rather than the urban peaks) I’d classify its share of university-educated residents as “Medium.”
92,Low
93,Based on Zala megye’s below‐average tertiary‐education rates and Söjtör’s rural character the share of university‐educated residents would be classified as Low.
94,High
95,Based on Somogy county’s relatively low tertiary‐education rate (well below the national average of ~20 %) especially in small rural settlements like Mezőcsokonya I would classify its proportion of university graduates as Low.
96,Based on Tolna County’s roughly average (though slightly below national) share of tertiary‐educated residents – far above the very low levels seen in Hungary’s poorest eastern counties but below the top‐tier regions around Budapest – I’d place Varsád in the Medium class.
97,"Based on regional educational‐attainment patterns in north‐eastern Hungary (Borsod‐Abaúj‐Zemplén being one of the lowest on record comparable to Szabolcs‐Szatmár‐Bereg which we rated “Low”) you would place Szikszó at the same qualitative level:

Answer: Low"
98,Based on the fact that Heves county sits just below the Hungarian average in tertiary‐degree attainment but benefits from the presence of Eger’s university (raising local education levels above the poorest rural areas) the share of university graduates would best be classified as Medium.
99,Low
