,desc
0,"Based on its location – a small town/gmina in the Ciechanów area (outside any major metro but still within Mazowieckie) – the share of university‐educated residents is most consistent with our “Medium” benchmark.  
Answer: Medium"
1,High
2,Based on its status as a small town in a generally industrialized (and relatively well-educated) voivodeship—but still rural in character—Koszęcin would be best classed as Medium.
3,Based on its rural character but proximity to the industrial/urban hub of Gliwice and the generally higher educational profile of Śląskie Ligota Łabędzka most likely falls into the “Medium” category.
4,"Based on its location within a major regional capital (Katowice) and relative urban‐residential character (Brynów‐Osiedle Zgrzebnioka) the share of university graduates there is above medium but below the very highest (e.g. central Warsaw).  
Answer: High"
5,Answer: Medium
6,Medium
7,Based on the town’s profile (a small tourism‐driven mountain resort with a largely service‐oriented local economy) and by analogy to similar Polish resort or peri‐urban districts (which generally register moderate university‐graduate rates) Osiedle Zapalenica in Szczyrk is best classified as “Medium.”
8,"Based on its profile as a small post‐industrial Silesian town (Osiedle na Wzgórzu is a housing estate in Rydułtowy Górne) its tertiary‐education share is likely around the national average for similar Polish localities.  
Answer: Medium"
9,Low
10,Based on its location in a predominantly rural lower-development part of the Świętokrzyskie region – which typically shows below-average tertiary attainment compared to more urbanized voivodeships – Rączki Kluczewsko Włoszczowski Świętokrzyskie POL would be classified as Low.
11,Answer: Medium
12,Based on its location (a small town in Żniński county Kuyavian-Pomeranian Voivodeship) – comparable to other medium-sized non-metropolitan centres in Poland – the share of university graduates is best classified as Medium.
13,"Based on its rural setting in Tuchola County—mirroring other small Polish villages (e.g. Rynarcice Ramsowo Niwiski) that consistently map to the “Medium” benchmark for share of university‐educated residents—the best fitting class for Wysoka (Cekcyn Tucholski Kujawsko-pomorskie) is:

Answer: Medium"
14,Answer: High
15,Based on its location—a small village in the Włocławek area of Kujawsko-pomorskie which mirrors many other rural Polish districts that tend to cluster around the national average for tertiary‐educated share—I would classify Wieniec Zalesie’s proportion of highly educated residents as Medium.
16,Answer: Medium
17,Based on its rural location in Pilski County of Greater Poland Voivodeship and by analogy to other Polish villages (Rynarcice Mokobody Ramsowo etc.) Dziembowo’s share of university‐educated residents is likely in the “Medium” range.
18,Very High
