,desc
0,"Based on Glinojeck’s profile—a small town in a largely rural county (Ciechanowski) with no major university presence modest local industry and only limited commuter links to larger urban centres—I would place its share of university‐educated residents below the national‐and‐voivodeship averages.  

Answer: Low"
1,High
2,Low
3,Low
4,High
5,Medium
6,Low
7,Based on its size (a small mountain‐resort town) economic profile (tourism/service-oriented) and comparison to similar Polish localities Osiedle Zapalenica in Szczyrk would most likely fall into the “Medium” category for share of university‐educated residents.
8,"Based on its profile—a small former‐mining town in the Silesian Voivodeship rather than a major urban or academic centre—Rydułtowy Górne’s share of university graduates is likely below the national average for Poland.  In our five‐class scheme this corresponds to:  
Answer: Low"
9,Low
10,Low
11,Based on its rural character distance from major academic centers (∼40 km from Toruń) and comparison to similar Polish localities (e.g. Rynarcice Niwiski) Dębowa Łąka would fall into the “Low” class for the share of university‐educated residents.
12,Low
13,Based on its rural character population size and local economic profile Wysoka in Gmina Cekcyn (Powiat Tucholski Kujawsko-pomorskie) would be classified as having a Low proportion of university-educated residents.
14,High
15,Based on its rural character distance from a major university hub and comparison with similar villages in Kuyavian‐Pomeranian voivodeship Wieniec Zalesie most likely falls into the “Low” class.
16,Answer: Low
17,Low
18,High
19,Based on its profile as a small quite rural village in the Wronki (Szamotulski) district – a setting more characteristic of lower tertiary‐education uptake (similar to Rynarcice or Niwiski) – I would place Chojno in the “Low” class for proportion of university‐educated residents.
20,Low
21,"Based on Kotusz being a small rural village in Gmina Kamieniec (Grodziski powiat) roughly 40–50 km from the nearest major urban centre (Poznań) its commuter catchment and local infrastructure imply only modest university‐graduate shares. This pattern aligns with other similarly remote Polish villages (e.g. Rynarcice Niwiski) classified as “Low.”  

Answer: Low"
22,Low
23,Low
24,Medium
25,"Based on its rural location in Drawski County (Zachodniopomorskie) – a sparsely populated agriculture-dominated area with limited access to major universities or urban job markets – the share of university-educated residents is expected to fall below national average but not at the very bottom. In line with comparable Polish rural districts (e.g. Rynarcice or Mokobody) Konotop most closely matches the “Low” category. 

Answer: Low"
26,Answer: Low
27,Based on its status as a small rural village in Zachodniopomorskie—without the pull of a nearby large university centre—and by analogy with other Polish “low‐density” communities in your benchmarks Bonin would be classified as Low.
28,Low
29,Low
30,"Based on Wisznia Mała’s location in the Wrocław commuter belt (Powiat Trzebnicki in Dolnośląskie) where tertiary‐educated shares tend to exceed the national average but don’t reach the capital‐core’s levels the most appropriate class is:

High"
31,Low
32,High
33,Answer: Low
34,Low
35,Low
36,Low
37,Based on its rural character modest population size and distance from major urban–educational centers Opole (Gmina Parzęczew Zgierski Łódzkie) most closely aligns with the “Low” benchmark.
38,Based on Łódź’s overall educational profile (comparable to other mid-sized regional capitals like Olsztyn) and the fact that Stary Widzew is an established city district (better attended than rural areas but below Warsaw/Białystok levels) the share of university graduates there is best classed as Medium.
39,Answer: Low
40,Low
41,Low
42,High
43,Based on its location in the largely suburban/rural Wejherowo district (Pomorskie) – a district that while benefiting from its proximity to the Tricity (Gdynia–Sopot–Gdańsk) still remains below the big‐city core in terms of tertiary‐education shares – we would place its proportion of university‐educated residents squarely in the “Medium” category.
44,Low
