,desc
0,Answer: Low
1,High
2,Low
3,Based on its setting—a small village in the commuter‐belt of Gliwice (home to a major technical university) yet still distinctly rural—I’d place Ligota Łabędzka at a “Medium” level of university‐educated share.
4,High
5,Answer: Low
6,High
7,High
8,Answer: Low
9,Low
10,Low
11,Based on its rural setting in Wąbrzeski county (Kujawsko-pomorskie) and comparables like Rynarcice or Niwiski Dębowa Łąka is best classed as Low.
12,Low
13,Low
14,High
15,Low
16,"Based on its character as a small rural village in the Koniński district (outside the city of Konin) and by analogy to similar Polish rural localities (e.g. Rynarcice or Niwiski both classified “Low”) Daninów would likewise be expected to have a relatively low share of university‐educated residents.  

Answer: Low"
17,Based on its status as a small rural village in Piła County (Wielkopolskie)—comparable to other low-educated rural localities like Rynarcice or Niwiski—I would classify Dziembowo’s share of university-educated residents as Low.
18,Very High
19,Answer: Low
20,Answer: Medium
21,Based on its rural character within Gmina Kamieniec (Powiat Grodziski) – not immediately adjacent to the voivodeship capital Poznań in commuter‐belt proximity – Kotusz’s share of university graduates is best classed as Low.
22,Based on its location – a small fairly remote village in the Wydminy commune (Giżycko County) of the Warmian-Masurian Voivodeship – and comparing it to other rural Warmia-Mazury sites (versus those nearer Olsztyn or Białystok that scored “High”) Radzie most likely falls into the “Low” class for the share of university‐educated residents.
23,High
24,High
25,Based on its rural character in Drawsko Pomorskie (Zachodniopomorskie) and by analogy with comparable Polish village-level areas (e.g. Rynarcice in Dolnośląskie Niwiski in Mazowieckie) Konotop is most likely to fall into the “Low” class for share of university-educated residents.
26,"Based on its being a small-town/rural district in Zachodniopomorskie (outside the regional hub of Szczecin) and comparing to similarly sized Polish districts (e.g. Rynarcice or Niwiski both classed “Low”) we would rank ulica Bolechowo Goleniów gmina as:  
Answer: Low"
27,High
28,Low
29,Low
30,Answer: High.
31,Low
32,High
33,Low
34,Based on its location in a smaller town within the Opolskie region—which generally shows below-average tertiary attainment compared to national norms—and by analogy with similarly sized places in Dolnośląskie and Mazowieckie that we’ve marked “Low” Łambinowice in Nyski (Opolskie) would likewise fall into the “Low” class.
35,Answer: Low
36,Answer: Low
37,High
38,High
