,desc
0,Based on its being a small town/rural gmina in Ciechanów County—well outside the main Warsaw metropolitan area—and comparing to similar Mazovian localities the share of university‐educated residents is likely Low.
1,"Based on Kobiór’s status as a small semi-rural gmina in the Silesian metropolitan area (close enough for commuters to Katowice/Tychy but without the highly urbanized profile of a major city) its share of university-educated residents is above purely rural averages but below the levels seen in big­-city suburbs.  
Answer: Medium"
2,Low
3,Low
4,High
5,Low
6,Medium
7,Based on Szczyrk’s profile—a small tourism‐driven mountain town in Śląskie with no major university and a largely service‐sector workforce—I’d place Osiedle Zapelenica at the “Medium” level of tertiary‐educated share.
8,Answer: Medium
9,Answer: Low
10,Low
11,Low
12,Based on its small rural profile distance from major urban centers and comparison with similar Polish villages Dębowa Łąka’s share of university‐educated residents falls into the “Low” category.
13,"Based on its size (a small town of ~7 000 in a predominantly rural district outside major metro areas) surrounding examples of similarly sized/locality-level places in central Poland and typical tertiary‐education rates in Kujawsko-Pomorskie the share of university graduates in Barcin is best classified as:  
Answer: Low"
14,Low
15,Based on its location in the rural-commuter belt of Toruń (Kujawsko-Pomorskie) Toporzysko is likely to have a moderate share of university-educated residents—so “Medium.”
16,Low
17,Very High
18,Low
19,"Based on its location in the rural “Gmina Ostrów Wielkopolski” (a ring‐municipality around the mid–sized city of Ostrów Wielkopolski) and by analogy with similarly situated villages in Greater Poland the share of university‐educated residents is expected to be below the national average.  
Answer: Low"
20,Answer: Low
21,Low
22,Low
23,Low
24,Medium
25,Low
26,Based on its location in a predominantly rural part of Goleniowski county—outside of major urban centers—and by analogy with similarly sized villages in Poland’s west‐Pomeranian region (where tertiary‐education rates tend to run below national averages) the share of university‐educated residents in ulica Bolechowo Goleniów gmina is best classified as Low.
27,Low
28,Low
29,Low
30,Low
31,High
32,High
33,Low
34,Based on its small‐town/rural character in Nysa County (Opolskie)—a peripherally located area with limited higher‐education attainment—and comparing to similarly profiled Polish districts (e.g. Dziembowo Wola Będkowska Daninów) Łambinowice most likely falls into the “Low” class.
35,Low
36,Based on its small‐village agriculturally oriented setting in Parzęczew (a rural part of Zgierski County in Łódzkie voivodeship) and by analogy with the other Polish rural localities in the list the share of university‐educated residents is best classed as Low.
37,Medium
38,Based on its status as a small rural village in Łowicki (Łódzkie)—similar to other low-education localities in central Poland—the estimated share of university-educated residents in Skaratki falls into the “Low” category.
39,Low
40,"Based on its being a small predominantly rural settlement in Tczew district (outside major urban centres) Szprudowo would be expected to have a relatively low share of university‐educated residents.  
Answer: Low"
41,High
42,"Based on its small‐village character in the rural outskirts of Pomerania (despite relative proximity to the Tri-City) Warzno is likely to have a below-average share of university graduates.  
Answer: Low"
43,Low
44,Low
45,Low
46,Based on its status as a rural‐commune village in Zielonogórski (Lubuskie) but its proximity to the regional centre of Zielona Góra the share of university‐educated residents would be expected to fall into the Medium class.
47,Medium
48,Answer: Medium
49,Low
50,Low
51,Medium
52,Low
53,Low
54,Low
55,Based on the location being in rural Podkarpackie (Mielecki county) – a region with below-national-average tertiary attainment but not among the very lowest in Poland – the share of university-educated residents would best be classed as Medium.
56,Answer: Low
57,Based on its location as a suburban village just outside Lublin (a university city) and the likely commuter/demographic profile (higher share of graduates than more remote rural areas in Lubelskie) I would classify Łysakowska 23 20-257 Jakubowice Murowane Lublin Lubelskie as: High.
58,Based on its setting—a small rural locality in Puławski county of Lubelskie (akin to Czołki in Zamojski which scored “Medium”)—Wąwolnica’s share of university‐educated residents is best classed as Medium.
59,Medium
60,Answer: Medium
61,Low
62,Low
63,Very High
64,Very High
65,High
66,Very High
67,Answer: High
68,Low
