,desc
0,Low
1,"Based on Kobiór’s status as a small suburban‐commuter municipality in the Katowice/Tychy metropolitan area (with moderate affluence and access to nearby universities but located in a region whose tertiary‐education share lags slightly behind national peaks) it most closely aligns with a “Medium” proportion of highly educated residents.  

Answer: Medium"
2,Low
3,Low
4,High
5,Low
6,Medium
7,Based on Szczyrk’s status as a small mountain resort near the larger Bielsko‐Biała/Katowice urban area—with a service‐ and tourism‐oriented economy that tends to attract and retain a fair share of degree‐holding professionals—I would classify its share of university graduates as Medium.
8,Low
9,Low
10,Based on its rural character in the relatively less‐affluent Warmińsko-mazurskie region—despite some proximity to Olsztyn—and by analogy with similar villages in the dataset Ramsowo’s share of university‐educated residents is best classified as Low.
11,Low
12,Low
13,Based on its size location in a relatively rural district of Kujawsko-Pomorskie and comparison with similar Polish localities ulica Polna in Barcin would be classified as having a Low proportion of university‐educated residents.
14,"Based on its highly rural character (small villages in the Tuchola Forest area) low urbanisation and lack of higher‐education hubs in Tucholski district Wysoka (Cekcyn Tucholski Kujawsko-pomorskie) is best classed as  
Answer: Low"
15,Low
16,Medium
17,High
18,Based on its rural setting in Szamotuły County (a predominantly agricultural area) and by analogy with other small Wielkopolska villages in your benchmarks Chojno would be classified as: Low
19,Answer: Low
20,Based on its location—a small village in the Białostocki district of the relatively less-affluent Podlaskie province yet within the commuter belt of the city of Białystok—the share of university‐educated residents is likely modest but above the very lowest levels seen in more remote rural areas.  I would therefore classify Studzianki’s proportion of highly-educated individuals as Medium.
21,Based on its setting as a small rural village in the Grodzisk Wielkopolski district of Wielkopolskie—similar in profile to Dziembowo and Daninów which were both rated “Low”—we would classify Kotusz’s share of university‐educated residents as Low.
22,Low
23,"Based on its location – a small rural village in the economically weaker Warmińsko-mazurskie region – and by comparison with similar Polish rural localities (which all fell into the “Low” bracket) Majdany Wielkie would likewise be classified as:  
Answer: Low"
24,"Answer: High

Rationale: Dąbie is a district within Szczecin the capital of Zachodniopomorskie and a significant academic hub (University of Szczecin West Pomeranian University of Technology Medical University of Szczecin Maritime University etc.). While not on the same scale as Prague or Warsaw Szczecin’s sizable student population and concentration of higher-education institutions drive a well-above-average share of university graduates. This aligns with our “High” benchmark (e.g. commuter suburbs of Warsaw) rather than the “Medium” seen in more rural areas or smaller towns."
25,Low
26,Low
27,Low
28,Low
29,Low
30,"Based on its rural character within Gmina Rudna (a mining/industrial hinterland of Lubin in Lower Silesia) yet its relatively good links to nearby urban centres the share of university‐educated residents in Rynarcice is likely around the regional mid‐range.  
Answer: Medium"
31,High
32,High
33,Low
34,Low
35,Low
36,Based on its status as a small village in Gmina Parzęczew (Zgierski powiat) – a predominantly rural modest-income area about 25–30 km from Łódź – and by comparison with similar Łódzkie localities (all rated “Low”) we would place Opole Parzęczew in the “Low” class for proportion of university-educated residents.
37,High
38,Low
39,Answer: Low
40,Based on its location in the largely rural Tczew district (Pomorskie voivodeship)—which mixes a small urban centre (Tczew) with many villages—and comparing to the qualitative benchmarks Szprudowo’s district‐level share of tertiary‐educated residents would be classified as: Medium.
41,Based on Przymorze Małe’s location within the Tri-City’s urban core its proximity to major universities (University of Gdańsk Gdańsk University of Technology) and the generally higher share of white-collar and student populations in this neighborhood the proportion of university‐educated residents is best classed as “High.”
42,Based on Warzno’s location in the prosperous highly connected Tricity hinterland of Pomorskie – a rural village whose residents largely commute into the Gdańsk–Gdynia–Sopot metropolitan labor market – educational attainment should be elevated compared to more remote Polish countryside. By analogy with other commuter‐belt communities (e.g. Dębe Wielkie in Mazowieckie which was rated High) Warzno merits a classification of: High.
43,Based on its location in a predominantly rural part of Słupski (Pomorskie) County and by analogy with other Polish rural‐district examples Ochodza falls into the “Low” class.
44,Low
45,Low
46,Based on its location – a small village in the rural part of Zielonogórski county (Lubuskie is one of Poland’s less‐urbanized lower‐income voivodeships with relatively few university graduates) – the share of highly educated residents in Świdnica is likely Low.
47,Based on its location in a predominantly rural gmina just outside the city of Płock (a mid‐sized regional center) and by analogy with similar rural‐near‐smaller‐city districts (e.g. Czołki/Zamojski=Medium) I would classify Trzepowo Nowe Stara Biała Płocki Mazowieckie as: Medium.
48,Low
49,Low
50,Based on its rural character small‐town location in Żyrardów County (outside the main Warsaw commuter belt) and comparison with similar Mazovian villages the share of university‐educated residents in Ciemno Gnojna is best classified as Low.
51,Answer: Medium
52,Based on its rural character but close commuting links to the university town of Kielce (Jan Kochanowski University) – and by analogy to similarly sized villages near mid‐sized Polish cities (e.g. Czołki near Zamość classified as Medium) – Gruszka Zagnańsk Kielecki Świętokrzyskie would be best placed in the Medium class.
53,Low
54,Based on its location in a sparsely populated predominantly rural county of Podkarpackie (one of Poland’s less urbanized and lower‐development regions) and by analogy with similarly sized villages in Łódzkie Dolnośląskie or Wielkopolskie (all of which we classified as “Low”) the share of university‐educated residents in Bełchówka is best placed in the “Low” category.
55,Based on the socio-economic profile of Mielecki County (a largely rural agriculture-oriented area in the Podkarpackie Voivodeship with only one mid-sized industrial town and overall below-national-average tertiary attainment) the share of university-educated residents would fall into the “Low” bucket.
56,Based on its rural setting in Lubelskie (well removed from major university centres) and by analogy with similar Polish villages (excluding the few near Zamość that we pegged at Medium) I’d classify Polubicze Wiejskie as Low.
57,High
58,Answer: Low
59,"Based on the location being an industrial‐era district of a mid-sized city (Tarnów) without a major university campus or large professional services sector—and by analogy to similarly sized Małopolskie towns like Nowy Sącz which we’ve rated “Low”—we would classify Mościce’s share of university graduates as:

Answer: Low"
60,Based on its status as a small village in the Kraków-adjacent Krakowski district (a largely rural area that nonetheless lies within commuting distance of a major university city) Ostrężnica’s share of university‐educated residents is likely above the typical “Low” rural baseline but not on par with suburban Warsaw or Prague.  I would therefore classify it as Medium.
61,Based on the largely rural character of Morawczyna within Nowy Targ County—away from major academic centers and exhibiting demographic and economic profiles similar to other small Polish villages—I would classify its share of university‐educated residents as Low.
62,Low
63,Answer: Very High
64,Based on its location within Warsaw (one of Poland’s strongest higher‐education hubs) Praga-Południe would fall into the “High” category for the share of university‐educated residents.
65,Based on its location in the commuter-belt of Warsaw (Warszawski Zachodni Mazowieckie) – an area with a strong influx of university-educated professionals – Ołtarzew would fall into the “High” category.
66,Answer: Very High
67,"Based on the fact that Trnava is a mid‐sized regional capital (≈65 000 inhabitants) hosts a classical university but sits well below the capital‐region’s very high tertiary‐attainment rates and given its region’s estimated share of graduates (~13 % – 14 %) is only modestly above the Slovak average it falls into the “Medium” bracket.  

Answer: Medium"
68,Medium
69,Low
70,Answer: Low
71,Low
