,desc
0,Based on its rural character within Ciechanowski county (Masovian Voivodeship) and comparison with similar small villages in the region we’d place Ościsłowo’s share of university‐educated residents in the “Medium” category.
1,Based on Kobiór’s location in Pszczyński powiat (a well-integrated economically strong commuter belt of the Upper Silesian metro area) its small but affluent population and the fact that most gminas on the outskirts of Katowice/Tychy exhibit above-average university attainment we would place it in the “High” category.
2,Based on the regional benchmarks and the fact that Lubliniecki (with its modest‐sized urban center of Lubliniec ~24 000 inhabitants but no large city anchor) falls between the purely rural low-education districts and the high-education city districts I’d classify its share of tertiary‐educated residents as Medium.
3,Based on its location in a peri-urban part of Gliwice County in the Silesian Voivodeship—where overall educational attainment is well above the national rural average thanks to proximity to major Silesian universities and high‐tech employers—and by analogy with other rural Silesian communities (e.g. Rokitno Szlacheckie in Zawierciański) Ligota Łabędzka would fall into the “High” class for share of university‐educated residents.
4,"Based on Brynów‐Osiedle Zgrzebnioka being a central well-educated residential district in Katowice—a major academic and economic hub with a high share of university graduates—the most appropriate class is:

Very High"
5,Based on Szczyrk’s size (only ~5 000 inhabitants) its lack of any university campus and its primarily tourism/service economic base—putting it above tiny rural hamlets but below larger urban centres—I’d estimate its share of university‐educated residents in the “Medium” bracket.
6,Based on the socio‐economic profile of the Wodzisławski district (an older industrial–mining area in Śląskie) and typical tertiary‐education rates there (roughly in the low‐teens % range) I’d classify osiedle na Wzgórzu 69 Rydułtowy Górne as “Low.”
7,Based on the socio‐economic profile of Podkarpackie – one of Poland’s less‐developed largely rural regions – and the fact that Wietlin is a small village in Jarosławski district (far from major higher‐education centres) the share of university graduates there is likely below the national average but not at the absolute bottom.  Answer: Low.
8,Low
9,Based on its location—a small rural village in the relatively lower‐development Świętokrzyskie voivodeship—and by analogy with similarly sized settlements in less‐affluent Polish provinces Rączki (Kluczewsko Włoszczowski Świętokrzyskie) would fall into the “Low” category for share of university‐educated residents.
10,Answer: Medium
11,Based on Barcin’s size regional tertiary‐attainment rates (Kujawsko-Pomorskie being around the Polish average) and comparison with similarly profiled rural towns (e.g. Czołki in Lubelskie or Bolemin in Lubuskie both classed “Medium”) Barcin’s share of university‐educated residents is best classified as Medium.
12,Based on its rural location in Tuchola Forest within Kujawsko-Pomorskie—an area with below‐average tertiary attainment compared to Poland’s urban centers—the share of university‐educated residents in Wysoka Cekcyn Tucholski is best classified as Low.
13,Based on its location in a semi‐rural commune that sits between the university city of Toruń and Bydgoszcz—with a modest share of commuters but still below the city average—Toporzysko is best classified as Medium.
14,Answer: Medium
