,desc
0,High
1,Answer: Low
2,High
3,High
4,Based on its status as a small rural village in the Nowy Targ area (population on the order of 1–3 K) Morawczyna would be classified as Medium.
5,Low
6,High
7,Low
8,Low
9,Answer: Low.
10,Low
11,High
12,Low
13,Answer: Medium
14,Medium
15,Low
16,Answer: Very High
17,High
18,"Based on Grodzisk Wielkopolski County’s population (around 50 000) it falls into the “Low” category.  
Answer: Low"
19,Low
20,Answer: Medium
21,Answer: Low. Bonin is a small village in Świdwin County West Pomeranian Voivodeship with only a few hundred inhabitants placing it in the “Low” class.
22,Answer: Low
23,Low
24,Low
25,Answer: Medium
26,Based on its being a neighbourhood‐level district within the city of Wrocław (one of Poland’s largest cities) Popowice falls into the “Very High” population class.
27,Low
28,Low
29,High
30,Based on comparable postal‐area populations (gmina Łambinowice totals roughly 7 – 8 000 inhabitants) Łambinowice would fall into the “Medium” class.
31,Low
32,Based on its status as a small village in the rural gmina of Zławieś Wielka (Toruński county) Toporzysko’s population aligns with the “Low” class.
33,Based on the size and character of Dębowa Łąka (a small village seat of a rural gmina with under 1 000 inhabitants) it falls into the “Low” class.
34,Low
35,Medium
36,Low
37,Very Low
38,Answer: Very Low
39,Answer: High
40,Answer: Medium
41,Answer: Medium
42,Medium
43,Low
44,High
45,Low
46,Based on its size (a small rural village in the Sulejów commune) and its distance from major urban centres Łazy Dąbrowa’s population falls into the “Low” category.
47,Low
48,Based on its status as a small Polish village (population roughly in the low-thousands) Skaratki falls into the Medium class.
49,Very Low
50,Answer: Low
51,Answer: Medium
52,"Based on the address’s belonging to Zamojski powiat (pop. ≈ 95 000) which falls into the lower‐population band of Polish districts the best qualitative estimate is:

Answer: Low"
53,Medium
54,Low
55,Very Low
56,Answer: Low
57,"Based on the fact that Świlcza is a fairly substantial village (seat of its gmina) with a population in the low-thousands (roughly 3–4 000) it falls into the same bracket as other mid-sized rural localities in our benchmarks.  
Answer: Medium"
58,Low
59,Very Low
60,Answer: Medium
61,Low
62,Low
63,Based on its setting as a small village‐level locality in the Glinojeck commune (population on the order of a few hundred) this location falls into the “Low” class.
64,Very Low
65,Based on its status as a small rural village in Gmina Młynarze with an estimated population on the order of only a few‐hundred residents—comparable to the other “Low” examples (e.g. Niwiski Rynarcice)—Modzele should likewise be classified as Low.
66,"Based on the fact that Żyrardowski County (the “District” for Ciemno Gnojna) has on the order of 70–80 000 inhabitants – placing it alongside other Polish counties like Siedlecki or Lubiński that were judged “Low” – the best fit is:

Answer: Low"
67,Medium
68,High
69,Low
70,Medium
71,Answer: Medium
72,Answer: Low
73,Based on its status as a small Slovak municipality of roughly 1–2 000 inhabitants Terňa (Prešov) best fits the “Medium” population class.
74,High
75,Based on its location within Prague’s densely populated capital region the population class for Magnitogorská 101 00 Praha 10 Praha Hlavní město Praha CZE is: Very High.
76,High
77,Answer: Medium
78,Based on the fact that the address “357 33 Loket Karlovarský kraj” refers to Karlovy Vary Region whose total population is around 295 000 (placing it well below the mid-range Czech regions but above the very smallest) it falls into the “Low” category.
79,High
80,Answer: Medium
81,Based on its size (Dvůr Králové nad Labem has on the order of 15–20 000 inhabitants) – comfortably above small-town/medium-size thresholds but well below major urban agglomerations – it falls into the “High” category.
82,"Based on the size of Velký Beranov (a standalone village/municipality in Vysočina with on the order of a few‐hundred to about a thousand inhabitants) it falls into the same “mid-range” band we’ve seen for small Czech municipalities. 

Answer: Medium"
83,Medium
84,High
85,"Based on Zlínský kraj’s population (≈590 000) which falls below the ~600 000 cutoff used (e.g. Pardubický kraj ≈520 000 → Medium Jihočeský kraj ≈630 000 → High) the appropriate class is:  
Medium"
86,Based on its status as a small village‐part of Bílovec (with well under a few hundred inhabitants) and by analogy to other Czech localities like Bučina (Medium) and Studzianki (Medium) we’d classify Výškovice u Slatiny as Medium.
87,Very High
88,Answer: High
89,"Based on its status as a several‐thousand–inhabitant village (approx. 2–3 K people) in Fejér County – clearly larger than tiny hamlets (Very Low/Low) but well below a city or large town – Seregélyes would fall into the Medium class.  
Answer: Medium"
90,High
91,Answer: Medium
92,Very Low
93,Very Low
94,Low
95,High
96,"Based on its size (Mezőcsokonya is a small Hungarian village of roughly 2 000–2 500 inhabitants) it falls squarely into the Medium class.  
Answer: Medium"
97,Answer: Medium
98,Based on its status as a small Heves-county village (postal code 3265) and by analogy with similarly sized Hungarian settlements (e.g. Varsád – “Very Low”) Vécs would also fall into the “Very Low” class.
99,Low
100,Answer: Medium
101,Medium
102,Medium
103,Medium
104,Based on Hódmezővásárhely’s size (around 45–50 000 inhabitants) it falls into the “High” category.
